,plate,mjd,fiberid,z,subclass,e_bv_sfd,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,neiii_3869_flux,oii_3726_flux,oii_3729_flux,h_alpha_eqw,nii_6584_eqw,psfMag_g,psfMag_z
2554,637,52174,526,0.02623695,b'STARBURST',0.08117364,3176.281,937.424,3577.1,184.1556,62.41779,272.3141,212.2025,227.242,973.9517,1100.048,-297.0622,-17.45634,18.91622,18.82386
2555,637,52174,399,0.1961794,b'STARBURST',0.05576262,1578.05,467.615,2439.618,72.26699,33.44529,108.7771,89.51028,168.6592,477.5668,482.1732,-561.8129,-31.71063,19.6475,19.43625
2556,635,52145,469,0.0456671,b'AGN BROADLINE',0.06402127,757.7065,162.0503,286.7577,640.8403,46.99835,118.0818,107.4747,38.80076,111.8523,139.6453,-16.5899,-11.79136,18.35079,16.62257
2557,641,52199,519,0.0858629,b'AGN',0.03185598,201.9285,41.75115,236.0417,163.2873,23.50896,66.27012,56.24063,13.69705,30.63624,48.49483,-9.638798,-7.828305,19.25045,17.55097
2558,641,52199,496,0.0997219,b'AGN',0.03066535,237.67,65.49944,667.966,232.707,27.31303,58.5186,56.74416,48.20288,60.56943,50.12008,-16.52374,-15.87666,19.66916,17.96185
2559,640,52200,486,0.02784541,b'STARBURST',0.1115105,876.0323,326.4586,879.5175,72.88951,29.12366,110.0304,79.8574,71.95367,585.3455,625.1411,-76.45132,-6.35317,19.40005,18.72379
2560,640,52178,485,0.02785831,b'STARBURST',0.1115105,932.1351,325.9516,870.2563,83.04652,26.02632,125.5238,87.94497,81.05531,503.847,591.8843,-82.62,-7.315845,19.40005,18.72379
2561,640,52200,463,0.06399342,b'AGN BROADLINE',0.1233998,766.8165,200.5541,539.419,465.7986,253.3807,271.0863,227.6001,84.88985,417.9904,464.0171,-17.08458,-9.964118,18.65012,16.95378
2562,640,52178,463,0.06401436,b'AGN BROADLINE',0.1233998,784.8573,199.4213,519.8913,448.0459,254.2882,276.1714,225.6948,96.68936,368.7004,471.5078,-17.62742,-9.777921,18.65012,16.95378
2563,635,52145,137,0.04600558,b'STARBURST',0.05700297,465.6073,142.2883,420.9323,30.22115,12.26369,58.80009,42.28283,37.88086,191.7126,247.716,-89.4201,-6.096673,19.80792,19.43588
2564,635,52145,374,0.1308038,b'AGN',0.05255554,277.9098,66.35237,322.0018,282.0787,32.57239,57.22573,58.57716,30.47611,53.54352,58.771,-17.09925,-16.22104,19.00726,17.69636
2565,641,52199,157,0.08857727,b'AGN',0.03515923,1197.88,323.9423,3758.087,602.8171,141.2005,245.1334,269.8717,297.4933,400.507,249.8203,-57.38509,-28.43287,18.76206,17.37974
2566,636,52176,176,0.03119781,b'',0.05880317,1287.882,409.5357,1503.698,91.2778,25.06453,125.6589,85.88441,114.0454,459.6115,567.8304,-139.471,-9.847896,19.02974,18.77786
2567,634,52164,308,0.02815008,b'STARBURST',0.04755675,1555.901,448.7911,1529.367,66.5682,36.90476,163.9593,116.3556,116.3009,661.576,494.6385,-156.7435,-7.195788,19.0365,19.11231
2568,634,52164,302,0.0359074,b'STARBURST',0.05238418,895.294,265.5861,486.776,111.6218,23.32521,141.2337,103.9577,27.87702,357.2124,300.7259,-83.03818,-10.43938,18.96412,18.55452
2569,639,52146,182,0.04813793,b'STARBURST',0.14268,993.6168,356.5828,1097.752,51.20961,26.75832,118.1129,80.54792,89.3904,485.3215,621.1656,-124.7284,-6.836358,19.35624,19.12718
2570,638,52081,268,0.02829858,b'STARBURST',0.07834002,611.9963,202.0375,432.8547,67.86552,19.64182,105.559,73.17056,33.79347,315.8761,308.7052,-70.06272,-7.790172,19.23388,18.72697
2571,637,52174,31,0.1357287,b'STARBURST',0.09516773,885.8019,294.167,940.4579,58.67585,27.30557,93.66265,55.84376,78.60459,387.7531,456.2226,-173.0413,-11.61198,19.52312,19.3592
2572,634,52164,230,0.1327649,b'STARBURST',0.05749752,4238.945,1040.838,1109.015,1273.93,175.21,676.1771,512.6042,78.03486,1259.011,972.3281,-169.5493,-50.01161,18.30982,17.50972
2573,635,52145,629,0.1864374,b'STARBURST',0.07560094,878.8502,203.2477,375.8817,162.4311,21.76222,117.5426,82.99291,16.8189,155.0539,187.7779,-197.9743,-36.14317,20.06785,19.00201
2574,641,52199,456,0.02849852,b'STARBURST',0.03819311,876.6184,274.7956,752.4421,94.32665,26.82137,121.618,85.86488,61.70061,452.194,437.312,-82.90838,-9.161246,18.86375,18.36307
2575,641,52199,412,0.02745782,b'STARBURST',0.03656631,1776.984,494.0037,549.5163,361.8264,39.02634,302.84,223.2945,41.7394,609.3738,616.3321,-68.9816,-13.95579,17.96567,17.47926
2576,639,52146,486,0.06272811,b'AGN',0.1067064,184.9066,57.25312,118.3672,224.9877,39.75785,120.6954,95.4942,33.60678,122.0299,163.9432,-3.857576,-4.417231,18.19146,16.41324
2577,639,52146,412,0.02960572,b'AGN',0.1175284,337.2743,89.71731,561.945,419.2528,67.91553,183.846,137.9081,85.60497,212.4459,233.2714,-5.599617,-6.990619,17.7842,16.13311
2578,638,52081,409,0.02859132,b'AGN',0.07375206,984.0199,284.0249,1389.987,694.7416,66.97134,340.6658,260.5457,143.97,309.9574,317.6375,-16.50157,-11.28163,17.60286,16.2194
2579,637,52174,516,0.02656671,b'STARFORMING',0.06082914,207.3913,76.79861,172.793,22.48844,7.669184,43.30756,23.20101,19.50786,144.1326,166.1604,-31.9388,-3.587501,19.83816,19.05268
2580,636,52176,582,0.07992676,b'AGN',0.04473797,328.6703,70.04649,469.7569,288.1001,65.81988,124.4902,108.076,38.15219,149.0985,95.06032,-16.84787,-14.57839,19.10828,17.36965
2581,636,52176,410,0.1251642,b'STARBURST',0.05913052,1486.311,390.5483,1443.798,571.0771,87.97269,238.1288,204.6349,107.3085,378.9874,355.4549,-127.23,-47.55121,19.21069,18.17023
2582,640,52178,490,0.02672889,b'STARBURST',0.1117779,1220.696,444.8729,347.5931,342.2094,27.4634,209.9051,158.9322,24.91721,620.0447,654.2234,-54.54852,-15.43553,18.70545,17.81173
2583,637,52174,523,0.1428436,b'STARBURST',0.0868023,1434.686,442.552,1464.635,152.9766,27.57464,127.1133,101.9158,95.66999,467.8216,475.0301,-300.3524,-32.48658,19.42768,19.23557
2584,637,52174,449,0.05901951,b'STARBURST',0.07549804,944.194,235.826,459.0985,161.4901,33.60309,174.7909,124.382,29.17319,363.758,285.5192,-80.91533,-14.8002,19.25535,18.42833
2585,637,52174,447,0.09701876,b'STARBURST',0.07113745,1542.948,474.6116,998.386,626.2155,16.8997,80.70396,93.04259,34.11292,551.7214,181.2946,-224.5326,-85.33315,19.02587,18.39338
2586,635,52145,324,0.02857636,b'STARFORMING',0.04982404,314.9487,97.04159,193.667,36.56751,11.63584,52.87384,32.40024,19.63977,147.4845,185.1033,-35.84203,-4.33665,19.14182,18.78881
2587,634,52164,586,0.05349556,b'AGN',0.06064128,175.6641,42.40264,241.3038,87.14692,13.73084,50.46307,31.23705,26.55643,39.34859,39.34632,-13.75629,-6.28854,19.58577,17.92538
2588,641,52199,32,0.09255921,b'STARBURST',0.03266273,717.6907,248.2645,289.6961,144.0508,14.05209,112.0376,82.1755,18.70568,350.1065,342.7238,-144.5625,-28.66713,19.66393,19.2242
2589,641,52199,511,0.05279375,b'STARFORMING',0.03119919,321.3928,78.255,47.77739,89.79832,12.71468,69.28628,54.05435,14.50756,85.8689,84.50291,-29.06417,-8.396973,19.22519,18.1855
2590,640,52178,200,0.05339876,b'AGN',0.143569,439.6789,87.63853,578.3709,403.3137,43.59693,101.4089,88.65508,70.69276,105.1146,90.34463,-20.51536,-17.54341,19.00263,17.49026
2591,640,52200,192,0.05340336,b'AGN',0.143569,462.7144,89.44881,597.0805,429.4679,46.3157,109.268,96.8303,55.04648,112.4211,121.9017,-21.37939,-18.80654,19.00263,17.49026
2592,639,52146,233,0.05463501,b'STARBURST',0.1484547,726.5407,237.3266,747.7986,38.16805,17.89299,78.00679,52.54974,63.51499,298.0605,375.247,-155.6891,-10.58006,19.78022,19.19662
2593,636,52176,439,0.04227738,b'STARBURST',0.06140947,766.6553,243.5182,899.4307,55.02933,22.34173,89.45344,60.15872,72.87547,277.3499,330.8014,-76.83437,-5.888144,19.24847,18.62748
2594,635,52145,92,0.0460633,b'STARBURST',0.06613328,888.545,238.2373,663.701,73.84148,15.55666,102.3511,72.05522,43.07003,262.1303,324.292,-148.3,-13.20127,19.50512,19.21892
2595,634,52164,151,0.1136984,b'',0.04873041,970.3893,279.5491,435.2143,176.8414,30.49331,151.843,110.4442,24.5774,273.9334,323.4804,-114.4769,-21.44102,19.15084,18.39694
2596,640,52200,265,0.02804833,b'STARBURST',0.1017699,3334.002,939.0967,2593.723,355.8104,44.4631,325.259,248.2213,133.4632,913.73,952.0334,-270.3902,-30.15198,18.71279,18.46749
2597,640,52178,261,0.02804162,b'STARBURST',0.1017699,3179.967,893.7551,2500.947,335.4259,40.64054,307.6825,241.5534,116.548,803.7991,796.2781,-255.2004,-27.87981,18.71279,18.46749
2598,640,52200,270,0.02798481,b'STARBURST',0.0994343,2021.187,629.6726,2900.173,89.90756,30.66113,146.5867,109.7644,176.0771,489.2038,608.265,-333.0387,-15.71942,19.1631,19.23575
2599,640,52178,267,0.02797452,b'STARBURST',0.0994343,1839.536,547.3417,2424.136,85.44241,29.80014,130.3079,106.5386,144.8311,430.4048,441.2076,-297.7556,-13.96042,19.1631,19.23575
2600,639,52146,143,0.08956413,b'STARBURST',0.2627808,2645.52,838.3521,3750.37,89.98961,64.13616,185.288,142.5773,258.8911,744.4556,789.2756,-358.3903,-13.30577,19.63615,19.18667
2601,1363,53053,187,0.1520805,b'STARBURST',0.009214935,556.0955,160.7439,231.386,97.94029,19.21001,94.43514,65.7776,18.22989,180.7698,228.507,-92.45647,-15.96988,19.35836,18.70228
2602,1360,53033,24,0.06961603,b'STARBURST',0.01201993,903.2008,258.6151,340.6957,188.0233,27.72319,153.2341,110.4314,25.52523,315.4169,431.5247,-81.32456,-16.87567,18.67021,18.15605
2603,1325,52762,638,0.2088602,b'STARBURST',0.01130186,1387.898,372.7788,978.4635,259.362,44.78563,149.7929,125.7599,59.3788,441.5794,352.556,-251.8687,-57.63105,19.07215,18.85825
2604,1324,53088,504,0.04217215,b'AGN',0.01452614,194.573,43.11634,186.4359,154.3015,18.34768,67.03824,51.95689,25.7348,60.12234,53.145,-10.27482,-8.364661,18.67518,17.29265
2605,1324,53088,444,0.03565029,b'STARBURST',0.01121029,762.4932,182.339,166.6421,178.1941,25.08389,149.9164,111.3477,19.89379,192.4384,235.689,-38.89153,-9.341709,18.30354,17.77243
2606,1322,52791,522,0.03401139,b'STARBURST',0.00642041,1163.818,350.7557,552.8857,169.4927,16.31346,163.6713,122.8825,34.27311,482.071,452.1387,-105.5451,-15.7669,18.54069,18.21414
2607,1321,52764,620,0.04062546,b'STARBURST',0.006830851,569.5404,191.3612,306.5807,83.60712,18.02786,98.81953,67.9226,19.10357,297.1277,320.8195,-70.30875,-10.75817,19.23229,18.87645
2608,1321,52764,407,0.2406965,b'AGN',0.007552946,436.995,207.4772,1323.223,286.433,49.57957,79.97044,58.32458,109.172,182.248,154.0527,-15.1984,-10.26926,19.29019,18.26451
2609,1320,52759,616,0.115298,b'STARFORMING',0.009137235,584.7888,156.1886,202.5628,253.2488,39.02179,149.28,103.7512,24.22665,232.2759,253.8898,-24.64157,-10.49184,18.5037,17.13299
2610,1320,52759,339,0.1430446,b'STARBURST',0.01133344,962.2008,287.5771,842.8869,126.6462,26.37939,85.7273,70.54362,48.0078,343.2297,353.8079,-163.8634,-22.92591,19.25821,18.82023
2611,1320,52759,338,0.09771304,b'AGN',0.01298063,223.5413,64.26266,214.964,171.378,40.96975,91.3441,71.24055,35.07722,120.1293,169.7577,-12.95243,-10.69423,19.26011,17.54021
2612,1319,52791,443,0.0661446,b'STARBURST',0.01289437,2781.684,979.598,2609.605,410.1812,71.63249,332.7628,227.4956,232.4896,1332.879,1613.385,-117.314,-17.25849,17.69222,17.45832
2613,1319,52791,401,0.06645115,b'STARBURST',0.01285495,1414.399,466.4458,1663.892,119.2031,32.85369,131.8263,97.45715,132.3698,582.1453,591.8224,-208.8923,-17.66319,18.68901,18.62133
2614,1329,52767,586,0.07456033,b'STARBURST',0.01712258,625.5409,174.2281,324.0296,108.5806,15.91848,82.7833,64.59183,19.04159,195.9722,206.6468,-136.841,-24.1216,19.65941,19.01299
2615,1329,52767,546,0.1468474,b'STARBURST',0.01665962,502.5005,128.6435,292.3959,66.68372,20.87177,72.51945,59.55188,20.04842,187.0531,210.0316,-108.6158,-15.31725,19.66697,19.09069
2616,1327,52781,547,0.09093783,b'STARBURST',0.01027767,553.0678,164.6047,207.7474,103.3019,19.87818,95.61464,67.23227,20.60871,243.7834,263.9027,-107.2324,-19.87087,19.27344,18.79826
2617,1327,52781,504,0.03390349,b'STARFORMING',0.009556766,724.8517,241.6988,312.7707,133.9875,24.80425,137.4154,89.2891,31.36093,374.8773,517.4381,-42.2276,-7.637771,18.30586,17.76657
2618,1326,52764,484,0.08309725,b'STARBURST',0.007325639,498.1125,148.6623,296.4828,56.11753,17.3701,88.77968,56.68697,25.17391,229.4928,241.6674,-57.64238,-6.504789,19.20657,18.82912
2619,1326,52764,377,0.03862571,b'STARBURST',0.01118928,946.0197,311.6778,1377.949,36.71207,18.64774,81.77222,58.62551,103.6448,298.7878,377.5026,-214.449,-8.953758,19.21127,19.40614
2620,1326,52764,376,0.1203581,b'AGN BROADLINE',0.0142302,481.311,98.84742,742.0478,515.0487,38.0617,100.4028,90.25941,65.07892,101.2108,58.38298,-25.69338,-24.92935,19.00892,17.47467
2621,1325,52762,402,0.03971297,b'STARBURST',0.01588898,1067.584,266.7927,875.2959,74.58638,31.54626,131.6305,91.64487,46.81365,355.6735,297.1624,-94.03523,-6.799659,18.48674,18.22319
2622,1325,52762,412,0.07731282,b'STARBURST',0.01627102,6030.718,1907.88,12156.98,329.1655,56.36163,210.1962,176.9121,838.6716,1149.827,908.7115,-721.891,-40.38284,18.04319,18.38759
2623,1324,53088,496,0.0867599,b'STARBURST',0.01285796,1092.707,321.1575,1320.997,47.37793,25.20196,105.9245,63.01488,87.98553,276.4153,438.2405,-196.7834,-8.940176,19.04191,18.90951
2624,1325,52762,333,0.08693107,b'STARBURST',0.01290729,1551.27,434.0993,525.5839,358.8636,33.36228,218.974,160.4782,27.97108,489.8416,523.5131,-138.2928,-32.98812,18.37034,18.10929
2625,1322,52791,510,0.06980348,b'STARBURST',0.01099845,605.108,127.8084,104.1588,406.2314,48.39812,175.1777,136.6008,28.8156,143.5809,158.5495,-46.33602,-30.28211,18.99382,17.74447
2626,1317,52765,517,0.06452378,b'AGN BROADLINE',0.0111957,443.6126,69.28881,85.10639,575.2968,65.51215,159.2823,134.8414,30.00249,160.4509,163.5663,-29.57418,-33.45192,19.05527,17.5254
2627,1317,52765,494,0.0645192,b'STARBURST',0.009708814,851.0101,242.1227,304.9673,163.7483,20.21734,142.5536,103.2649,17.542,270.9589,342.7918,-94.33485,-18.29842,19.11421,18.46064
2628,1329,52767,74,0.08462848,b'STARBURST',0.01545054,999.4348,299.1535,725.5781,98.3449,33.47347,156.1009,111.2839,57.21996,393.1149,490.233,-101.3392,-10.16274,18.86141,18.7548
2629,1328,52786,557,0.1040603,b'STARFORMING',0.01583612,466.4768,97.47128,195.1505,338.2603,25.2794,89.70083,72.33372,34.09773,79.23575,91.14267,-22.87494,-14.27131,18.61933,17.14596
2630,1328,52786,514,0.07580188,b'AGN BROADLINE',0.02117008,472.7719,125.6361,654.7805,433.6785,124.2168,267.0255,169.1938,90.64317,396.5461,390.7281,-19.65383,-16.52123,18.50176,17.09365
2631,1326,52764,28,0.04472754,b'STARBURST',0.008253549,3430.694,1019.779,3788.316,205.4521,59.06669,340.6298,234.3803,269.1481,1020.603,1129.957,-221.686,-14.04545,17.9405,18.06426
2632,1321,52764,623,0.1185559,b'STARBURST',0.009382364,1862.919,382.0475,110.9267,827.8145,45.90767,305.1779,238.4535,23.93051,171.2227,241.9756,-69.40485,-30.83644,18.2967,17.2504
2633,1319,52791,22,0.1299748,b'STARBURST',0.0191408,655.9792,190.1659,344.2693,90.62639,26.87314,114.2895,73.21435,30.74223,282.8842,308.8104,-99.08812,-12.83174,19.27794,18.87822
2634,1328,52786,194,0.136495,b'STARBURST',0.04293219,3444.331,981.5495,2086.445,821.5021,63.683,303.587,238.8048,126.2586,1036.147,923.9295,-199.0057,-45.68349,17.8983,17.63832
2635,1328,52786,390,0.141203,b'AGN',0.02347245,364.2288,85.72784,337.2612,190.1253,29.5365,37.64569,41.22201,29.98155,62.57159,66.70374,-69.0297,-33.75278,19.65825,18.85408
2636,1327,52781,8,0.173703,b'STARBURST',0.01967375,796.5154,229.3768,732.1647,78.44215,25.11758,88.78801,65.47399,55.30197,245.1732,291.5303,-215.6188,-22.74126,19.54455,19.26469
2637,1327,52781,360,0.04442502,b'STARBURST',0.01030733,262.4704,94.69196,274.4042,22.07102,7.488327,37.48274,23.57245,16.43992,153.1694,204.3744,-95.26622,-5.476064,20.42958,20.16684
2638,1322,52791,109,0.04017811,b'STARBURST',0.01136011,1172.557,347.9898,688.3277,188.4281,15.09608,110.8265,82.38018,38.29922,392.0326,431.0986,-130.105,-20.78733,18.93043,18.67979
2639,1320,52759,106,0.04274438,b'AGN',0.0123905,321.4433,88.65431,310.4506,217.0278,19.40721,35.00574,32.48629,32.55276,57.0701,38.26457,-23.04707,-16.48199,18.57763,17.94922
2640,1320,52759,192,0.1457637,b'AGN',0.01777729,234.4535,39.16235,241.0763,236.5383,40.71601,79.65409,61.72324,27.5035,62.224,56.65419,-20.6262,-19.8437,19.86204,18.27203
2641,1319,52791,180,0.09939227,b'AGN',0.01731786,312.0876,88.89777,404.9117,167.0716,63.8826,94.91121,89.25089,57.73829,175.6774,212.2422,-20.03772,-10.77584,19.141,17.52776
2642,1329,52767,208,0.02666377,b'STARBURST',0.01896288,2485.126,579.8663,923.7725,1300.199,78.76046,386.8943,328.914,61.86886,285.4207,291.2425,-83.31872,-43.46779,18.20829,17.32511
2643,1327,52781,276,0.02560273,b'STARBURST',0.008332226,3624.396,1165.168,5731.749,166.6297,49.06327,208.1817,157.7859,399.7399,979.712,1090.606,-383.6468,-18.52544,17.92943,18.34581
2644,1323,52797,127,0.02562838,b'STARBURST',0.00900924,328.4037,123.1602,293.6664,31.02399,11.79676,52.87935,37.38984,32.46417,214.3076,278.8407,-41.98473,-3.768118,19.29414,18.97964
2645,1323,52797,129,0.0255124,b'STARBURST',0.008542487,800.3821,248.108,470.3769,128.6388,24.23301,156.0856,112.5208,35.59983,398.2714,541.7569,-49.70715,-8.047149,18.36979,18.07042
2646,1321,52764,317,0.03844539,b'STARBURST',0.01538034,1080.023,316.1922,810.2705,120.3605,33.18427,154.9168,114.2012,56.24146,451.6042,476.9568,-111.1189,-11.66082,18.70079,18.42151
2647,1320,52759,95,0.1117545,b'STARBURST',0.01799779,679.9783,171.4122,323.1972,120.2688,21.64502,91.87999,62.96756,20.1261,211.976,213.7887,-111.604,-19.74925,19.34942,18.56017
2648,1437,53046,326,0.07510317,b'AGN',0.0078592,274.2401,65.2103,486.2772,192.773,36.98347,94.80762,82.90248,46.02132,105.0875,81.76398,-14.21161,-9.818604,18.51491,17.13436
2649,1433,53035,521,0.1506773,b'STARBURST',0.01407023,571.7928,169.3671,379.007,107.8379,27.41664,79.12755,52.76322,27.89974,197.5581,238.6623,-146.0621,-29.9029,19.71854,18.98958
2650,1433,53035,404,0.17728,b'STARBURST',0.01815987,360.7327,103.6317,118.6408,92.56439,10.13142,57.54314,40.72505,10.5919,110.3566,136.5555,-75.95525,-3.38679,19.85172,19.03858
2651,1433,53035,377,0.07167521,b'STARBURST',0.02033308,479.1532,135.7256,188.3973,83.54211,16.03697,88.34208,61.93317,14.90608,183.5705,247.8451,-60.46433,-10.75949,19.46846,18.94358
2652,1394,53108,259,0.08760101,b'STARBURST',0.01100109,1054.424,327.9092,1206.943,54.19031,38.5932,122.2823,88.755,84.40361,453.1716,574.0226,-117.6539,-6.389902,18.54418,18.54172
2653,1375,53084,526,0.03568361,b'STARFORMING',0.01346009,296.1749,90.60757,186.7792,34.60419,10.72715,56.32211,39.49477,18.58214,149.3101,172.8728,-30.9225,-3.883316,18.72974,18.07939
2654,1374,53083,323,0.03813667,b'STARBURST',0.0152993,494.2976,166.1006,503.3557,21.72949,15.09317,59.90871,41.12168,45.67831,230.0182,286.7137,-118.8679,-5.869687,19.36694,19.45718
2655,1373,53063,373,0.06290519,b'AGN',0.02374719,235.4438,64.91804,229.1626,115.7574,14.75471,54.99244,32.98204,21.15439,59.03962,54.99648,-16.27784,-7.818377,18.82588,17.47382
2656,1369,53089,547,0.02401961,b'STARBURST',0.01314004,610.241,189.9391,305.951,92.34132,18.74288,118.526,74.25706,24.37983,307.4364,349.6856,-37.40526,-5.665009,18.28306,17.6189
2657,1369,53089,346,0.02388683,b'STARBURST',0.01928068,867.538,270.0883,1150.594,32.09387,13.18971,74.66276,59.08632,81.51745,252.7797,328.6317,-287.4267,-12.18127,19.76486,19.90483
2658,1367,53083,558,0.04406875,b'STARBURST',0.02427137,2125.023,639.2786,563.9445,634.8895,34.3426,319.18,221.118,30.40655,585.8602,590.9862,-135.9244,-40.91788,18.37061,17.80938
2659,1438,53054,202,0.1716011,b'STARBURST',0.01533226,684.1563,191.4912,283.8561,105.1396,25.38365,113.7567,81.38855,21.36412,217.0703,291.4177,-119.098,-22.24877,19.50277,18.95768
2660,1434,53053,206,0.1013455,b'STARBURST',0.01345395,488.6547,157.2212,207.3862,92.33921,14.60599,87.76997,64.12856,20.23371,205.0688,247.4024,-68.39215,-13.97349,19.12232,18.67612
2661,1431,52992,10,0.02532607,b'',0.01463386,279.7958,59.70663,130.1559,448.4555,62.76651,205.3313,131.6099,35.44372,130.5225,123.5927,-2.475206,-3.794888,17.00471,15.4595
2662,1375,53084,437,0.03693432,b'STARBURST',0.02097999,1495.796,355.2355,365.331,357.2383,41.28461,275.6634,205.6808,24.53891,387.3317,423.6012,-67.80274,-16.28723,17.82479,17.28262
2663,1374,53083,625,0.09244195,b'STARBURST',0.01804831,1256.472,357.2655,836.4821,146.216,29.71676,152.6916,113.6248,52.64663,412.5122,463.2081,-133.0738,-15.29541,18.6709,18.30131
2664,1375,53084,414,0.07663593,b'AGN',0.0174119,251.2344,55.78353,387.0021,183.7194,21.86145,64.33871,52.71227,32.2577,50.16501,51.72456,-15.66946,-11.36208,18.99717,17.48647
2665,1373,53063,574,0.02805215,b'STARFORMING',0.02833177,309.4242,101.3063,157.5362,39.19508,11.89188,64.91066,47.4714,20.03899,174.3762,206.7427,-31.37626,-3.673552,18.69915,18.23221
2666,1372,53062,365,0.06300131,b'STARBURST',0.01648316,453.2918,136.1622,281.2072,53.9975,19.34467,87.40036,59.62604,22.71842,212.9901,271.1005,-50.65025,-6.418065,18.76394,18.63129
2667,1370,53090,392,0.05099508,b'STARBURST',0.01414779,734.0537,221.2465,358.0886,100.6565,18.46281,116.2326,81.48863,33.53107,326.2744,398.5041,-96.99992,-13.40145,18.95087,18.54251
2668,1368,53084,357,0.04578869,b'STARBURST',0.02185404,1809.658,474.0177,1272.926,240.3566,46.13746,202.2379,149.2547,84.02565,577.8353,507.3856,-86.24397,-11.68787,17.90105,17.31632
2669,1367,53083,474,0.1261952,b'STARBURST',0.02368508,953.4105,268.4033,461.8557,220.9874,21.15316,127.6681,105.4341,24.81236,300.3992,329.0809,-165.2073,-38.56179,19.40033,18.71568
